Date,stock_correlation,vix
2007-04-03,0.6267022984783612,13.460000038146973
2007-04-04,0.6268086350876285,13.239999771118164
2007-04-05,0.6338544482335546,13.229999542236328
2007-04-09,0.6402456504558351,13.140000343322754
2007-04-10,0.6472095867311827,12.680000305175781
2007-04-11,0.6530798737089014,13.489999771118164
2007-04-12,0.6593254017858705,12.710000038146973
2007-04-13,0.6676969982323389,12.199999809265137
2007-04-16,0.6701844823150966,11.979999542236328
2007-04-17,0.6744354249161797,12.140000343322754
2007-04-18,0.6659563346575597,12.420000076293945
2007-04-19,0.6690483166667511,12.539999961853027
2007-04-20,0.6707705124309635,12.069999694824219
2007-04-23,0.6608473926225342,13.039999961853027
2007-04-24,0.6625551921750319,13.119999885559082
2007-04-25,0.6678402450114682,13.210000038146973
2007-04-26,0.6711095694173662,12.789999961853027
2007-04-27,0.6658820762442785,12.449999809265137
2007-04-30,0.6633613513309532,14.220000267028809
2007-05-01,0.6631624504863323,13.510000228881836
2007-05-02,0.6643607368293736,13.079999923706055
2007-05-03,0.6645148282189977,13.09000015258789
2007-05-04,0.6666121006448598,12.90999984741211
2007-05-07,0.6692014778523543,13.149999618530273
2007-05-08,0.66682149566471,13.210000038146973
2007-05-09,0.6592787415493394,12.880000114440918
2007-05-10,0.6679637303685693,13.600000381469727
2007-05-11,0.6727767736169459,12.949999809265137
2007-05-14,0.6757294120676767,13.960000038146973
2007-05-15,0.6750618635994547,14.010000228881836
2007-05-16,0.6811327072892885,13.5
2007-05-17,0.6800526926482255,13.510000228881836
2007-05-18,0.6805508492410235,12.760000228881836
2007-05-21,0.6778852818148551,13.300000190734863
2007-05-22,0.6773557564093646,13.0600004196167
2007-05-23,0.5779270181497616,13.239999771118164
2007-05-24,0.5855461202110782,14.079999923706055
2007-05-25,0.589971326648871,13.34000015258789
2007-05-29,0.5704657432245093,13.529999732971191
2007-05-30,0.5752539504759826,12.829999923706055
2007-05-31,0.5617406526368256,13.050000190734863
2007-06-01,0.5590944877709635,12.779999732971191
2007-06-04,0.5545004821151287,13.289999961853027
2007-06-05,0.5574385511902303,13.630000114440918
2007-06-06,0.564470173661092,14.869999885559082
2007-06-07,0.5581553724792454,17.059999465942383
2007-06-08,0.5625607753915005,14.84000015258789
2007-06-11,0.5640005501050578,14.710000038146973
2007-06-12,0.5684856752346706,16.670000076293945
2007-06-13,0.5737104519744569,14.729999542236328
2007-06-14,0.5691360707177111,13.640000343322754
2007-06-15,0.544573971646493,13.9399995803833
2007-06-18,0.549418932962363,13.420000076293945
2007-06-19,0.5427856485863629,12.850000381469727
2007-06-20,0.5548788628913396,14.670000076293945
2007-06-21,0.5527738512256414,14.210000038146973
2007-06-22,0.5592549573919977,15.75
2007-06-25,0.558743012336405,16.649999618530273
2007-06-26,0.558656887957078,18.889999389648438
2007-06-27,0.5647279489792314,15.529999732971191
2007-06-28,0.5620414271151992,15.539999961853027
2007-06-29,0.562148188016218,16.229999542236328
2007-07-02,0.566979678067035,15.399999618530273
2007-07-03,0.5678406740429638,14.920000076293945
2007-07-05,0.5683537222726492,15.479999542236328
2007-07-06,0.5616668772395212,14.720000267028809
2007-07-09,0.5576050639971288,15.15999984741211
2007-07-10,0.5631075175051309,17.56999969482422
2007-07-11,0.5624950169386416,16.639999389648438
2007-07-12,0.5977499254612301,15.539999961853027
2007-07-13,0.6096919330158984,15.149999618530273
2007-07-16,0.607781795978605,15.59000015258789
2007-07-17,0.5989544926946379,15.630000114440918
2007-07-18,0.5900227115033356,16.0
2007-07-19,0.5873117204078229,15.229999542236328
2007-07-20,0.5841320330023007,16.950000762939453
2007-07-23,0.5873866958322875,16.809999465942383
2007-07-24,0.6117739013656207,18.549999237060547
2007-07-25,0.6139736021872043,18.100000381469727
2007-07-26,0.6304493578313048,20.739999771118164
2007-07-27,0.6349684213144686,24.170000076293945
2007-07-30,0.6371784401346346,20.8700008392334
2007-07-31,0.6449524844753931,23.520000457763672
2007-08-01,0.6462252129322275,23.670000076293945
2007-08-02,0.6447251008682601,21.219999313354492
2007-08-03,0.6724994449593041,25.15999984741211
2007-08-06,0.6722813317670893,22.940000534057617
2007-08-07,0.6689701937505431,21.559999465942383
2007-08-08,0.6717045729213639,21.450000762939453
2007-08-09,0.6954562593885989,26.479999542236328
2007-08-10,0.6906391738379332,28.299999237060547
2007-08-13,0.6904622033653942,26.56999969482422
2007-08-14,0.6934271565194278,27.68000030517578
2007-08-15,0.6964709307394028,30.670000076293945
2007-08-16,0.6799814438210625,30.829999923706055
2007-08-17,0.6955189419393264,29.989999771118164
2007-08-20,0.6938665393770355,26.329999923706055
2007-08-21,0.6902776348060657,25.25
2007-08-22,0.6918460334055758,22.889999389648438
2007-08-23,0.6889169393938349,22.6200008392334
2007-08-24,0.6937012252441394,20.719999313354492
2007-08-27,0.6966781719252332,22.719999313354492
2007-08-28,0.7109146917052793,26.299999237060547
2007-08-29,0.7197726769720469,23.809999465942383
2007-08-30,0.7188319782590786,25.059999465942383
2007-08-31,0.714707203337354,23.3799991607666
2007-09-04,0.7130220553555735,22.780000686645508
2007-09-05,0.7166075314378084,24.579999923706055
2007-09-06,0.7133103602066313,23.989999771118164
2007-09-07,0.7142959199962098,26.229999542236328
2007-09-10,0.7136043154812289,27.3799991607666
2007-09-11,0.7171193735101905,25.270000457763672
2007-09-12,0.7168333766196209,24.959999084472656
2007-09-13,0.718893421473229,24.760000228881836
2007-09-14,0.7165615661225273,24.920000076293945
2007-09-17,0.7154676537329203,26.479999542236328
2007-09-18,0.7257775852019923,20.350000381469727
2007-09-19,0.7257605259648506,20.030000686645508
2007-09-20,0.7260727783046114,20.450000762939453
2007-09-21,0.7250718683665782,19.0
2007-09-24,0.7239131239017337,19.3700008392334
2007-09-25,0.7209395930384799,18.600000381469727
2007-09-26,0.7191189280161733,17.6299991607666
2007-09-27,0.720246951942988,17.0
2007-09-28,0.720944974684101,18.0
2007-10-01,0.7232098239979969,17.84000015258789
2007-10-02,0.7224153823507264,18.489999771118164
2007-10-03,0.7228472264017326,18.799999237060547
2007-10-04,0.7232486370546594,18.440000534057617
2007-10-05,0.7134420641771475,16.90999984741211
2007-10-08,0.712960185271936,17.459999084472656
2007-10-09,0.7144010265947323,16.1200008392334
2007-10-10,0.7156670331342682,16.670000076293945
2007-10-11,0.7200384958249093,18.8799991607666
2007-10-12,0.7206427838106728,17.729999542236328
2007-10-15,0.7212473834549773,19.25
2007-10-16,0.7203549647752359,20.020000457763672
2007-10-17,0.709803894766529,18.540000915527344
2007-10-18,0.7099964487485247,18.5
2007-10-19,0.719178811287025,22.959999084472656
2007-10-22,0.7141311303304746,21.639999389648438
2007-10-23,0.7102692444175396,20.40999984741211
2007-10-24,0.7061449321685572,20.799999237060547
2007-10-25,0.7010920482782319,21.170000076293945
2007-10-26,0.696639295234069,19.559999465942383
2007-10-29,0.6807531188201342,19.8700008392334
2007-10-30,0.6673292976450068,21.06999969482422
2007-10-31,0.6692009277943698,18.530000686645508
2007-11-01,0.6821219236615027,23.209999084472656
2007-11-02,0.6576692594755517,23.010000228881836
2007-11-05,0.6595908346933488,24.309999465942383
2007-11-06,0.6641230140352743,21.389999389648438
2007-11-07,0.6803484466618801,26.489999771118164
2007-11-08,0.6546917436742508,26.15999984741211
2007-11-09,0.6720381740081084,28.5
2007-11-12,0.6517563436996701,31.09000015258789
2007-11-13,0.6752484724455348,24.100000381469727
2007-11-14,0.6768441223595285,25.940000534057617
2007-11-15,0.6795242165771231,28.059999465942383
2007-11-16,0.6777221884146576,25.489999771118164
2007-11-19,0.6769303891664286,26.010000228881836
2007-11-20,0.6731659028896443,24.8799991607666
2007-11-21,0.6653850798290868,26.84000015258789
2007-11-23,0.6613406221347727,25.610000610351562
2007-11-26,0.6730465002731039,28.90999984741211
2007-11-27,0.6725990492692099,26.280000686645508
2007-11-28,0.6835495704138481,24.110000610351562
2007-11-29,0.6802315825694101,23.969999313354492
2007-11-30,0.6760058086915924,22.8700008392334
2007-12-03,0.6706000595978833,23.610000610351562
2007-12-04,0.6709981914980048,23.790000915527344
2007-12-05,0.6732443687378612,22.530000686645508
2007-12-06,0.6785397811653224,20.959999084472656
2007-12-07,0.6773795464566518,20.850000381469727
2007-12-10,0.6773937063080463,20.739999771118164
2007-12-11,0.6867622427631288,23.59000015258789
2007-12-12,0.6716649619337739,22.469999313354492
2007-12-13,0.6703851467461255,22.559999465942383
2007-12-14,0.6727887070959075,23.270000457763672
2007-12-17,0.6765067677539423,24.520000457763672
2007-12-18,0.6750995061633722,22.639999389648438
2007-12-19,0.6782573672850596,21.68000030517578
2007-12-20,0.6771938151539264,20.579999923706055
2007-12-21,0.6832548582698732,18.469999313354492
2007-12-24,0.6845658190231652,18.600000381469727
2007-12-26,0.6805233938288044,18.65999984741211
2007-12-27,0.6864018332163697,20.260000228881836
2007-12-28,0.6864696767565,20.739999771118164
2007-12-31,0.6864528545403498,22.5
2008-01-02,0.6889527783341409,23.170000076293945
2008-01-03,0.6884893616931947,22.489999771118164
2008-01-04,0.6931648151186811,23.940000534057617
2008-01-07,0.6896419009708151,23.790000915527344
2008-01-08,0.6946005949449248,25.43000030517578
2008-01-09,0.6988309971515541,24.1200008392334
2008-01-10,0.6981682753809412,23.450000762939453
2008-01-11,0.7033460585955289,23.68000030517578
2008-01-14,0.7046385758529008,22.899999618530273
2008-01-15,0.716453128656689,23.34000015258789
2008-01-16,0.6939633345515402,24.3799991607666
2008-01-17,0.7017823341742413,28.459999084472656
2008-01-18,0.7000478212590825,27.18000030517578
2008-01-22,0.6870861668714008,31.010000228881836
2008-01-23,0.6809818702361511,29.020000457763672
2008-01-24,0.6756450140347187,27.780000686645508
2008-01-25,0.6795810523144956,29.079999923706055
2008-01-28,0.6891978130617196,27.780000686645508
2008-01-29,0.6836010167009748,27.31999969482422
2008-01-30,0.6757357294688815,27.6200008392334
2008-01-31,0.6810269525589906,26.200000762939453
2008-02-01,0.676096336295036,24.020000457763672
2008-02-04,0.6732308066863,25.989999771118164
2008-02-05,0.6750227978623338,28.239999771118164
2008-02-06,0.6870784533919558,28.969999313354492
2008-02-07,0.6855544149193523,27.65999984741211
2008-02-08,0.6860246352252206,28.010000228881836
2008-02-11,0.671284518430493,27.600000381469727
2008-02-12,0.6703773020768715,26.329999923706055
2008-02-13,0.6713919273512128,24.8799991607666
2008-02-14,0.6746719392010859,25.540000915527344
2008-02-15,0.673030684944301,25.020000457763672
2008-02-19,0.6737060524776448,25.59000015258789
2008-02-20,0.6710604522885731,24.399999618530273
2008-02-21,0.666930502597895,25.1200008392334
2008-02-22,0.6600077525491642,24.059999465942383
2008-02-25,0.6596289149808703,23.030000686645508
2008-02-26,0.6457379354848106,21.899999618530273
2008-02-27,0.643286849243136,22.690000534057617
2008-02-28,0.641395647914491,23.530000686645508
2008-02-29,0.6553268869901626,26.540000915527344
2008-03-03,0.6548401738080162,26.280000686645508
2008-03-04,0.6463868205789477,25.520000457763672
2008-03-05,0.6407090770548854,24.600000381469727
2008-03-06,0.6448416158014195,27.549999237060547
2008-03-07,0.6394610098684552,27.489999771118164
2008-03-10,0.6348389068815694,29.3799991607666
2008-03-11,0.6647237356814826,26.360000610351562
2008-03-12,0.6613049056487781,27.219999313354492
2008-03-13,0.6606492234902921,27.290000915527344
2008-03-14,0.6605917408855555,31.15999984741211
2008-03-17,0.655945639637919,32.2400016784668
2008-03-18,0.6796213591864946,25.790000915527344
2008-03-19,0.683372435520755,29.84000015258789
2008-03-20,0.6824299703156531,26.6200008392334
2008-03-24,0.6816170291358077,25.729999542236328
2008-03-25,0.6811725072965579,25.719999313354492
2008-03-26,0.674397176935313,26.079999923706055
2008-03-27,0.6761337535007637,25.8799991607666
2008-03-28,0.6758279325903462,25.709999084472656
2008-03-31,0.6758522314159087,25.610000610351562
2008-04-01,0.6888309922274102,22.68000030517578
2008-04-02,0.6828871165407364,23.43000030517578
2008-04-03,0.6851093075341781,23.209999084472656
2008-04-04,0.6823283296836571,22.450000762939453
2008-04-07,0.6800423868591994,22.420000076293945
2008-04-08,0.6801294610021302,22.360000610351562
2008-04-09,0.6752218123575429,22.809999465942383
2008-04-10,0.6731853812226698,21.979999542236328
2008-04-11,0.6590742672279211,23.459999084472656
2008-04-14,0.6683987648837065,23.81999969482422
2008-04-15,0.6616127096843124,22.780000686645508
2008-04-16,0.667890279681312,20.530000686645508
2008-04-17,0.6766287639533998,20.3700008392334
2008-04-18,0.6843424810389378,20.1299991607666
2008-04-21,0.6887248946806996,20.5
2008-04-22,0.6834072520988576,20.8700008392334
2008-04-23,0.6782793375207643,20.260000228881836
2008-04-24,0.6752755264435893,20.059999465942383
2008-04-25,0.6727713314815549,19.59000015258789
2008-04-28,0.6715640759870417,19.639999389648438
2008-04-29,0.6747403820352754,20.239999771118164
2008-04-30,0.6725375353807108,20.790000915527344
2008-05-01,0.6490794832939587,18.8799991607666
2008-05-02,0.648490941800689,18.18000030517578
2008-05-05,0.6524468515874581,18.899999618530273
2008-05-06,0.6555323104309625,18.209999084472656
2008-05-07,0.6615682200174285,19.729999542236328
2008-05-08,0.6628212302439794,19.399999618530273
2008-05-09,0.6623253333439861,19.40999984741211
2008-05-12,0.660417995445959,17.790000915527344
2008-05-13,0.6597892321846599,17.979999542236328
2008-05-14,0.661247147274483,17.65999984741211
2008-05-15,0.6610505683133142,16.299999237060547
2008-05-16,0.6569457068012332,16.469999313354492
2008-05-19,0.6559883349833695,17.010000228881836
2008-05-20,0.6559294851386657,17.579999923706055
2008-05-21,0.6628174275025819,18.59000015258789
2008-05-22,0.6610550603234298,18.049999237060547
2008-05-23,0.6653689748563105,19.549999237060547
2008-05-27,0.6486348393136427,19.639999389648438
2008-05-28,0.6483225215464887,19.06999969482422
2008-05-29,0.6460402502554904,18.139999389648438
2008-05-30,0.6453310987492623,17.829999923706055
2008-06-02,0.6434100557315442,19.829999923706055
2008-06-03,0.6457377597429084,20.239999771118164
2008-06-04,0.6395802497855752,20.799999237060547
2008-06-05,0.6153183360049793,18.6299991607666
2008-06-06,0.6437803367489906,23.559999465942383
2008-06-09,0.6381280323299185,23.1200008392334
2008-06-10,0.6238044853578704,23.18000030517578
2008-06-11,0.6328711812799244,24.1200008392334
2008-06-12,0.5929455788875121,23.329999923706055
2008-06-13,0.5748472351488788,21.219999313354492
2008-06-16,0.5603161616319464,20.950000762939453
2008-06-17,0.5563693242762231,21.1299991607666
2008-06-18,0.5599672908662797,22.239999771118164
2008-06-19,0.5623545414012712,21.579999923706055
2008-06-20,0.5670017524338559,22.8700008392334
2008-06-23,0.5618586746304548,22.639999389648438
2008-06-24,0.5554918340906475,22.420000076293945
2008-06-25,0.5166732566095864,21.139999389648438
2008-06-26,0.5464855629717045,23.93000030517578
2008-06-27,0.5493131948284965,23.440000534057617
2008-06-30,0.5473201525103412,23.950000762939453
2008-07-01,0.5462917554581656,23.649999618530273
2008-07-02,0.5457163189261726,25.920000076293945
2008-07-03,0.5500217512851693,24.780000686645508
2008-07-07,0.5500181182777009,25.780000686645508
2008-07-08,0.5414504948068697,23.149999618530273
2008-07-09,0.5558385643311725,25.229999542236328
2008-07-10,0.5566864096402654,25.59000015258789
2008-07-11,0.5440432663873118,27.489999771118164
2008-07-14,0.5402535047624186,28.479999542236328
2008-07-15,0.5264939638535947,28.540000915527344
2008-07-16,0.5098209354045555,25.100000381469727
2008-07-17,0.5030195250603161,25.010000228881836
2008-07-18,0.5002573938120369,24.049999237060547
2008-07-21,0.5030358258864934,23.049999237060547
2008-07-22,0.5104419246998997,21.18000030517578
2008-07-23,0.5037699578339775,21.309999465942383
2008-07-24,0.5145656089377932,23.440000534057617
2008-07-25,0.5145657022535247,22.90999984741211
2008-07-28,0.524201457084301,24.229999542236328
2008-07-29,0.5329643480826634,22.030000686645508
2008-07-30,0.5432970455637691,21.209999084472656
